time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-06-04T10:44:54.599Z,8.3468,94.2512,10,4.5,mb,,122,4.094,0.52,us,us7000ebi1,2021-08-24T21:33:56.040Z,"296 km NNW of Sabang, Indonesia",earthquake,11.1,1.9,0.145,14,reviewed,us,us
2021-06-02T19:45:34.358Z,10.2844,91.567,10,4.6,mb,,122,10.274,1.11,us,us7000e94a,2021-08-07T22:07:19.040Z,"199 km SW of Port Blair, India",earthquake,4.4,1.9,0.103,28,reviewed,us,us
2021-06-01T01:09:21.812Z,12.8061,93.3096,49.57,4.5,mb,,98,7.81,0.54,us,us7000e9p6,2021-08-07T22:06:48.040Z,"138 km NNE of Bamboo Flat, India",earthquake,10.6,8.1,0.124,19,reviewed,us,us
2021-05-28T16:51:21.738Z,22.5949,94.7171,113.94,4.5,mb,,118,1.033,1.07,us,us6000eflk,2021-08-07T22:05:45.040Z,"68 km NW of Monywa, Myanmar",earthquake,7.3,7.3,0.139,15,reviewed,us,us
2021-05-28T07:24:16.071Z,36.5239,70.1352,209.8,5,mb,,44,0.697,0.78,us,us6000efd7,2021-08-07T22:05:38.040Z,"25 km ESE of Farkh?r, Afghanistan",earthquake,5.9,5.5,0.053,112,reviewed,us,us
2021-05-25T20:46:06.127Z,28.9684,86.3755,10,4.5,mb,,66,1.076,0.53,us,us7000e680,2021-07-31T22:09:46.040Z,"118 km ESE of Saga, China",earthquake,6.3,1.8,0.058,98,reviewed,us,us
2021-05-25T17:14:57.177Z,5.8093,94.8437,106.91,4.5,mb,,192,2.171,1.02,us,us6000efkn,2021-07-31T22:09:41.040Z,"northern Sumatra, Indonesia",earthquake,5.8,11.3,0.18,11,reviewed,us,us
2021-05-25T14:14:37.433Z,13.2087,92.8437,10,4.5,mb,,145,7.853,0.43,us,us6000efkb,2021-07-31T22:09:37.040Z,"167 km N of Bamboo Flat, India",earthquake,15.1,2,0.311,4,reviewed,us,us
2021-05-24T15:05:23.437Z,4.381,95.3504,57.33,4.8,mb,,54,1.8,0.81,us,us7000e5sl,2021-07-31T22:09:18.040Z,"90 km WNW of Meulaboh, Indonesia",earthquake,8.3,5.5,0.08,52,reviewed,us,us
2021-05-24T03:49:09.973Z,11.7799,94.876,10,4.5,mb,,104,2.091,0.73,us,us6000efhl,2021-07-31T22:09:07.040Z,"232 km E of Port Blair, India",earthquake,8.6,1.9,0.099,30,reviewed,us,us
2021-05-23T19:01:39.963Z,30.8764,79.2707,10,4.5,mb,,81,5.787,0.57,us,us7000e5kt,2021-07-31T22:08:59.040Z,"45 km NW of Josh?math, India",earthquake,7.4,1.8,0.094,33,reviewed,us,us
2021-05-19T16:54:29.784Z,28.2544,84.3876,10,4.5,mb,,158,2.161,0.7,us,us7000e4ij,2021-07-24T21:08:20.040Z,"41 km E of Pokhara, Nepal",earthquake,9.6,1.9,0.082,44,reviewed,us,us
2021-05-19T09:19:13.065Z,34.776,69.5705,14.82,4.6,mb,,55,0.494,0.7,us,us7000e4d1,2021-07-24T21:08:13.040Z,"11 km SW of Tag?b, Afghanistan",earthquake,5.4,4.1,0.065,71,reviewed,us,us
2021-05-19T02:41:38.847Z,28.3088,84.3042,10,4.9,mb,,40,2.241,0.53,us,us7000e4bb,2022-08-09T05:08:12.143Z,"33 km E of Pokhara, Nepal",earthquake,8.3,1.9,0.052,114,reviewed,us,us
2021-05-18T23:57:58.646Z,28.2785,84.3373,10,5.3,mb,,36,2.208,0.93,us,us7000e4aq,2022-06-22T23:04:26.784Z,"36 km E of Pokhara, Nepal",earthquake,3.4,1.7,0.034,290,reviewed,us,us
2021-05-18T05:49:21.978Z,6.6176,94.5648,10,5,mb,,35,2.742,1.04,us,us7000e40a,2021-07-24T21:07:51.040Z,"115 km NW of Sabang, Indonesia",earthquake,8.3,1.8,0.07,66,reviewed,us,us
2021-05-14T16:42:04.988Z,24.9625,95.1088,111.38,4.5,mb,,108,1.036,0.94,us,us7000e34s,2021-07-24T21:06:54.040Z,"99 km SE of Phek, India",earthquake,8.8,7.9,0.09,36,reviewed,us,us
2021-05-14T09:57:25.837Z,36.4008,69.5932,42.65,4.5,mb,,59,1.07,0.62,us,us7000e4py,2021-07-24T21:06:51.040Z,"30 km SW of Farkh?r, Afghanistan",earthquake,1.8,7.1,0.072,57,reviewed,us,us
2021-05-14T01:02:21.662Z,36.5242,69.4966,31.91,4.6,mb,,46,1.053,1.1,us,us7000e2y2,2021-07-24T21:06:43.040Z,"23 km S of Taloqan, Afghanistan",earthquake,5.2,4.9,0.075,53,reviewed,us,us
2021-05-12T03:58:23.483Z,9.0163,92.2062,10,4.6,mb,,167,2.675,0.97,us,us7000e4dc,2021-07-23T18:08:48.040Z,"299 km SSW of Port Blair, India",earthquake,9.7,1.9,0.146,14,reviewed,us,us
2021-05-04T22:31:15.831Z,8.6376,94.1922,10,4.9,mb,,72,3.32,1.14,us,us7000e06d,2021-07-10T20:15:25.040Z,"Nicobar Islands, India region",earthquake,7.9,1.8,0.069,67,reviewed,us,us
2021-05-02T20:49:41.344Z,5.4399,94.634,35,4.9,mww,,59,2.312,0.86,us,us7000dzjv,2021-07-10T20:15:03.040Z,"78 km W of Banda Aceh, Indonesia",earthquake,9.4,1.9,0.093,11,reviewed,us,us
2021-05-02T13:02:17.751Z,4.0461,95.7566,50.03,4.6,mb,,129,1.669,0.86,us,us7000e127,2021-07-10T20:15:57.040Z,"42 km WSW of Meulaboh, Indonesia",earthquake,7.6,8.2,0.136,16,reviewed,us,us
2021-04-30T16:43:25.614Z,5.3105,94.193,35,5,mb,,64,2.743,0.73,us,us7000dz1q,2021-07-10T20:14:43.040Z,"128 km WSW of Banda Aceh, Indonesia",earthquake,8.5,2,0.053,116,reviewed,us,us
2021-04-28T19:50:53.770Z,26.7477,92.4849,38.21,4.8,mb,,83,1.304,0.56,us,us7000dybj,2021-07-07T18:37:19.040Z,"4 km N of Dhekiajuli, India",earthquake,7.6,5.6,0.044,157,reviewed,us,us
2021-04-28T02:33:01.489Z,26.7489,92.5136,35,5,mb,,77,1.317,0.74,us,us7000dy3r,2021-07-07T18:36:50.040Z,"6 km NE of Dhekiajuli, India",earthquake,7.8,1.9,0.063,80,reviewed,us,us
2021-04-28T02:21:26.212Z,26.7813,92.4565,34,6,mww,,11,1.324,0.79,us,us7000dy3b,2021-12-22T03:20:52.001Z,"8 km NNW of Dhekiajuli, India",earthquake,6.6,1.7,0.066,22,reviewed,us,us
2021-04-27T11:43:16.922Z,35.5232,89.5874,10,4.6,mb,,67,5.947,0.6,us,us7000dxue,2021-07-07T18:36:10.040Z,"western Xizang",earthquake,7,1.9,0.066,70,reviewed,us,us
2021-04-24T16:56:58.971Z,36.4255,68.663,56.85,4.5,mb,,133,1.687,0.71,us,us6000e4er,2021-07-07T18:34:35.040Z,"32 km N of Baghl?n, Afghanistan",earthquake,5.2,9.2,0.144,14,reviewed,us,us
2021-04-21T19:34:42.963Z,10.5902,94.2339,26.06,4.6,mb,,146,1.805,1.09,us,us7000dxx6,2021-07-03T16:49:58.040Z,"201 km SE of Port Blair, India",earthquake,6.7,6.3,0.098,31,reviewed,us,us
2021-04-21T13:28:26.409Z,30.0036,89.7629,10,4.7,mb,,108,1.222,0.67,us,us6000e3fr,2021-07-03T16:48:54.040Z,"92 km W of Dêqên, China",earthquake,8.2,1.8,0.055,100,reviewed,us,us
2021-04-18T13:24:32.776Z,22.5129,94.1955,24.67,5.1,mww,,35,2.364,0.81,us,us6000e2mn,2022-08-09T04:41:09.288Z,"61 km ESE of Hakha, Myanmar",earthquake,6.2,3.6,0.08,15,reviewed,us,us
2021-04-17T01:04:53.576Z,5.1405,95.4554,99.23,5,mww,,50,1.488,0.89,us,us6000e29d,2021-07-03T16:47:45.040Z,"46 km SSE of Banda Aceh, Indonesia",earthquake,7.6,4.7,0.093,11,reviewed,us,us
2021-04-15T22:26:24.010Z,32.4789,78.7499,10,4.6,mb,,51,4.748,0.79,us,us6000e1yd,2022-08-09T04:37:07.387Z,"140 km NE of Sar?han, India",earthquake,7.7,1.8,0.051,117,reviewed,us,us
2021-04-13T05:42:49.761Z,36.4947,70.8628,183.7,4.6,mb,,38,2.45,1.28,us,us6000e156,2021-06-19T21:25:19.040Z,"41 km S of Jurm, Afghanistan",earthquake,7.2,6.1,0.057,92,reviewed,us,us
2021-04-10T18:21:48.309Z,31.6849,90.6416,10,4.7,mb,,30,4.985,0.51,us,us6000e0nr,2021-06-19T21:24:56.040Z,"Eastern Xizang",earthquake,8.8,1.8,0.068,70,reviewed,us,us
2021-04-06T21:55:47.956Z,31.9628,92.9564,10,4.7,mb,,49,2.747,0.86,us,us6000dzj3,2021-06-12T21:37:55.040Z,"100 km ENE of Nagqu, China",earthquake,6.1,1.6,0.063,76,reviewed,us,us
2021-04-06T21:48:35.301Z,31.8686,92.9137,10,5,mww,,33,2.65,0.73,us,us6000dzil,2021-06-12T21:37:55.040Z,"92 km ENE of Nagqu, China",earthquake,5.7,1.7,0.093,11,reviewed,us,us
2021-04-05T15:19:57.976Z,27.1863,88.9412,10,5.2,mb,,45,2.04,0.66,us,us6000dz5d,2022-07-01T18:43:24.248Z,"35 km NNW of Samtse, Bhutan",earthquake,7,1.7,0.053,118,reviewed,us,us
2021-04-04T06:16:28.552Z,35.9507,69.7657,96.12,4.5,mb,,75,1.525,0.98,us,us6000dyw4,2021-06-12T21:37:00.040Z,"58 km ESE of Nahr?n, Afghanistan",earthquake,5.2,10.1,0.112,23,reviewed,us,us
2021-04-02T07:55:53.605Z,35.6454,89.3989,10,4.7,mb,,68,6.101,0.79,us,us6000dygw,2021-06-12T21:36:29.040Z,"western Xizang",earthquake,9,1.9,0.08,48,reviewed,us,us
2021-03-30T16:08:21.488Z,6.3788,93.4713,25.52,4.9,mb,,212,3.642,0.64,us,us6000dzrr,2021-06-08T18:00:08.040Z,"211 km WNW of Sabang, Indonesia",earthquake,14.8,6.2,0.177,15,reviewed,us,us
2021-03-30T04:45:32.047Z,6.7972,92.1365,10,4.5,mb,,67,4.864,0.41,us,us6000dzrb,2021-06-08T18:00:06.040Z,"Nicobar Islands, India region",earthquake,8.6,1.5,0.135,16,reviewed,us,us
2021-03-29T17:27:23.269Z,34.3549,87.6921,8,5.5,mww,,46,5.478,0.73,us,us6000dxge,2021-06-08T17:59:05.040Z,"western Xizang",earthquake,7.4,1.7,0.093,11,reviewed,us,us
2021-03-29T08:24:59.963Z,10.9343,91.7787,10,4.6,mb,,70,1.187,0.53,us,us6000dzn2,2021-06-08T18:00:02.040Z,"132 km SW of Bamboo Flat, India",earthquake,9.2,1.9,0.133,19,reviewed,us,us
2021-03-27T17:24:15.166Z,35.5062,89.4991,51.67,4.5,mb,,55,5.947,0.64,us,us6000dx1h,2021-06-08T17:58:49.040Z,"western Xizang",earthquake,8.8,6.8,0.055,102,reviewed,us,us
2021-03-26T19:02:07.885Z,27.6289,92.6692,29.81,5,mww,,25,2.179,0.53,us,us6000dwue,2021-06-08T17:58:37.040Z,"47 km NNE of Bomdila, India",earthquake,5.6,4.2,0.098,10,reviewed,us,us
2021-03-22T17:23:35.795Z,31.9664,92.9084,10,5,mb,,58,2.727,0.86,us,us6000dvi9,2021-06-02T15:22:12.040Z,"97 km ENE of Nagqu, China",earthquake,7.4,1.8,0.058,93,reviewed,us,us
2021-03-22T15:40:44.570Z,28.2935,93.7808,10,4.6,mb,,138,2.715,0.7,us,us6000dxmx,2021-06-02T15:23:21.040Z,"63 km WSW of Shi Yomi, India",earthquake,11.8,1.9,0.223,8,reviewed,us,us
2021-03-22T14:51:51.354Z,31.5079,84.831,10,4.5,mb,,142,8.553,0.75,us,us7000dllv,2021-06-02T15:24:32.040Z,"245 km N of Saga, China",earthquake,10,1.9,0.113,23,reviewed,us,us
2021-03-21T14:18:03.406Z,36.4722,71.2033,122.81,4.6,mb,,181,0.823,0.29,us,us6000dxfi,2021-06-02T15:23:13.040Z,"37 km SW of Ashk?sham, Afghanistan",earthquake,12.3,6,0.314,5,reviewed,us,us
2021-03-20T15:30:22.366Z,34.7094,83.4724,15.11,5.2,mb,,28,7.299,0.55,us,us7000dl8t,2021-06-02T15:24:09.040Z,"western Xizang",earthquake,8.3,3.8,0.042,200,reviewed,us,us
2021-03-19T06:11:27.113Z,31.9246,92.9151,8,5.7,mww,,19,2.696,0.59,us,us7000dkv0,2021-06-02T15:23:54.040Z,"95 km ENE of Nagqu, China",earthquake,7.1,1.8,0.086,13,reviewed,us,us
2021-03-16T13:16:08.835Z,30.1485,86.3698,10,4.6,mb,,145,6.663,0.53,us,us7000djtf,2021-05-26T22:08:04.040Z,"143 km NE of Saga, China",earthquake,10.3,1.9,0.082,47,reviewed,us,us
2021-03-11T02:34:14.229Z,22.6746,94.565,103.62,4.5,mb,,138,0.892,0.51,us,us7000dkxh,2021-05-21T19:53:02.040Z,"85 km NW of Monywa, Myanmar",earthquake,5.7,8,0.127,18,reviewed,us,us
2021-03-09T21:06:48.613Z,36.4189,70.6937,211.82,4.7,mb,,38,2.307,0.93,us,us7000dhig,2021-05-21T19:48:52.040Z,"51 km SSW of Jurm, Afghanistan",earthquake,7.3,5.4,0.04,189,reviewed,us,us
2021-03-09T11:15:01.099Z,25.3809,95.0793,89.49,4.6,mb,,51,1.347,0.64,us,us7000dhef,2021-05-21T19:48:45.040Z,"66 km ESE of Phek, India",earthquake,7.6,7.2,0.05,119,reviewed,us,us
2021-03-04T23:36:58.479Z,5.0051,96.0004,10,4.5,mb,,174,0.968,0.97,us,us7000dhub,2021-05-13T22:45:52.040Z,"39 km SW of Reuleuet, Indonesia",earthquake,4.6,1.9,0.145,14,reviewed,us,us
2021-03-04T17:57:31.975Z,34.1448,80.3638,10,4.7,mb,,105,5.92,0.82,us,us7000dhsz,2021-05-13T22:45:26.040Z,"256 km E of Leh, India",earthquake,8.3,1.8,0.13,18,reviewed,us,us
2021-03-01T18:21:52.678Z,6.6114,94.3526,74.69,4.7,mb,,97,2.923,0.6,us,us7000demx,2021-05-13T22:39:44.040Z,"133 km NW of Sabang, Indonesia",earthquake,10.1,7.5,0.077,51,reviewed,us,us
2021-02-25T07:50:20.274Z,22.8779,96.0167,10,4.5,mb,,55,2.071,0.55,us,us7000ddij,2021-05-04T14:17:13.040Z,"47 km NE of Shwebo, Myanmar",earthquake,4.8,1.9,0.104,27,reviewed,us,us
2021-02-25T02:34:26.540Z,22.8585,95.9211,10,4.9,mb,,30,2.018,0.6,us,us7000ddgz,2021-05-04T14:17:07.040Z,"39 km NE of Shwebo, Myanmar",earthquake,3.1,1.8,0.079,51,reviewed,us,us
2021-02-24T18:16:46.453Z,20.054,91.0101,10,4.5,mb,,65,2.675,0.67,us,us6000dksl,2021-05-04T14:17:00.040Z,"161 km SW of Tekn?f, Bangladesh",earthquake,5.7,1.9,0.089,37,reviewed,us,us
2021-02-17T12:24:46.809Z,26.7322,92.5712,18.67,4.6,mb,,84,1.326,0.65,us,us6000didl,2021-04-28T02:54:12.251Z,"9 km ENE of Dhekiajuli, India",earthquake,7,4.6,0.075,54,reviewed,us,us
2021-02-16T20:36:52.158Z,11.9865,94.5033,10,4.7,mb,,45,5.193,0.83,us,us6000di5y,2021-04-23T21:04:48.040Z,"194 km E of Port Blair, India",earthquake,7.9,1.8,0.057,99,reviewed,us,us
2021-02-04T05:06:23.654Z,28.7463,87.3785,10,5.1,mb,,64,0.93,0.47,us,us6000decu,2021-04-16T19:03:24.040Z,"104 km NNE of Lobujya, Nepal",earthquake,6,1.8,0.048,140,reviewed,us,us
2021-02-03T14:29:49.946Z,34.26,78.2819,10,4.5,mb,,82,4.21,0.6,us,us6000de6k,2021-04-16T19:03:14.040Z,"65 km E of Leh, India",earthquake,7.4,1.8,0.076,52,reviewed,us,us
2021-02-02T16:14:13.363Z,28.8039,84.0135,29.41,4.5,mb,,126,2.605,0.62,us,us6000ddxt,2021-04-16T19:03:02.040Z,"52 km NE of Chitre, Nepal",earthquake,8.6,4.7,0.082,44,reviewed,us,us
2021-02-02T02:31:13.845Z,28.8225,87.362,8.7,5,mww,,64,3.404,0.58,us,us6000ddsr,2021-04-16T19:02:57.040Z,"110 km NNE of Lobujya, Nepal",earthquake,7.7,3.5,0.086,13,reviewed,us,us
2021-01-18T11:43:55.496Z,7.3495,94.717,133.8,4.7,mb,,60,3.058,0.72,us,us7000d12t,2021-03-27T21:05:15.040Z,"174 km NNW of Sabang, Indonesia",earthquake,8.2,5.5,0.055,100,reviewed,us,us
2021-01-16T20:02:46.900Z,36.4494,70.6979,204,5.5,mww,,18,2.334,0.69,us,us7000d0pq,2021-03-27T21:04:54.040Z,"47 km SSW of Jurm, Afghanistan",earthquake,6.9,1.8,0.049,40,reviewed,us,us
2021-01-11T14:02:03.048Z,33.3042,75.5872,10,5.1,mb,,66,1.968,0.47,us,us6000d7f5,2021-03-20T21:24:09.040Z,"16 km W of Kishtw?r, India",earthquake,6.2,1.5,0.051,127,reviewed,us,us
2021-01-10T15:14:42.573Z,36.5003,70.8826,178.51,4.5,mb,,35,2.464,0.52,us,us6000d78u,2021-03-20T21:23:42.040Z,"40 km S of Jurm, Afghanistan",earthquake,8,5.8,0.06,82,reviewed,us,us
2021-01-09T14:51:50.407Z,32.521,76.6552,22.64,4.5,mb,,152,3.058,0.72,us,us6000d71u,2021-03-20T21:23:19.040Z,"35 km W of Kyelang, India",earthquake,10,6.7,0.096,32,reviewed,us,us
2021-01-07T01:27:31.280Z,6.3819,94.2415,78.43,5,mb,,49,2.925,0.75,us,us6000d6bs,2021-03-13T22:59:41.040Z,"130 km WNW of Sabang, Indonesia",earthquake,8.7,5,0.073,59,reviewed,us,us
2020-12-30T05:33:43.546Z,34.741,72.9466,10,5,mb,,42,1.119,1.18,us,us6000d49f,2021-03-06T23:20:35.040Z,"7 km NNW of Shingli Bala, Pakistan",earthquake,6.4,1.8,0.071,63,reviewed,us,us
2020-12-26T14:19:09.417Z,16.0246,92.9758,10,4.5,mb,,64,4.348,1.24,us,us6000d659,2021-03-06T23:19:10.040Z,"205 km WSW of Pathein, Myanmar",earthquake,4.7,1.8,0.163,11,reviewed,us,us
2020-12-22T01:01:33.840Z,36.1322,69.3533,26.1,4.9,mb,,40,1.608,0.79,us,us6000d1si,2021-02-27T23:23:22.040Z,"21 km ENE of Nahr?n, Afghanistan",earthquake,6.5,4.4,0.066,73,reviewed,us,us
2020-12-09T08:17:09.184Z,7.681,94.058,58.64,4.5,mb,,82,6.928,0.47,us,us7000cqzu,2021-02-20T16:11:56.040Z,"242 km NW of Sabang, Indonesia",earthquake,6,7.9,0.116,22,reviewed,us,us
2020-12-08T05:14:35.415Z,22.2089,94.3877,90.82,5.1,mb,,25,0.847,0.6,us,us7000cp2v,2021-02-12T22:40:22.040Z,"77 km W of Monywa, Myanmar",earthquake,4.4,5.1,0.045,161,reviewed,us,us
2020-12-06T14:39:13.789Z,21.8358,93.4233,52.56,4.6,mb,,141,0.818,0.33,us,us7000cpsj,2021-02-12T22:40:56.040Z,"85 km SSE of Saiha, India",earthquake,5.5,7.4,0.146,16,reviewed,us,us
2020-12-06T13:35:41.171Z,12.619,93.2653,62.26,4.6,mb,,92,1.084,0.47,us,us7000cpsf,2021-02-12T22:40:55.040Z,"117 km NNE of Bamboo Flat, India",earthquake,7.8,7.7,0.096,34,reviewed,us,us
2020-11-28T23:47:33.748Z,5.3123,94.5032,64.82,4.9,mb,,137,2.435,0.72,us,us7000ckqz,2021-02-06T18:28:53.040Z,"95 km WSW of Banda Aceh, Indonesia",earthquake,8.7,8,0.08,49,reviewed,us,us
2020-11-23T13:36:04.648Z,27.5457,87.0358,27.68,4.5,mb,,125,0.456,0.91,us,us7000ck3c,2021-02-03T17:49:19.040Z,"25 km NW of Kh??db?ri??, Nepal",earthquake,8.4,8.4,0.204,9,reviewed,us,us
2020-11-21T21:49:21.520Z,30.1884,88.1002,10,4.5,mb,,65,2.491,0.64,us,us6000crcf,2021-02-03T17:51:09.040Z,"128 km NW of Rikaze, China",earthquake,5.9,1.5,0.101,29,reviewed,us,us
2020-11-21T04:49:33.478Z,24.9595,94.9967,10,4.5,mb,,103,0.964,1.05,us,us6000cr52,2021-02-03T17:50:21.040Z,"92 km SSE of Phek, India",earthquake,5.2,1.8,0.097,31,reviewed,us,us
2020-11-18T10:33:47.734Z,36.3003,69.8558,136.79,4.5,mb,,66,1.876,0.89,us,us6000cprw,2021-02-03T17:50:58.040Z,"30 km S of Farkh?r, Afghanistan",earthquake,7.7,8.4,0.087,39,reviewed,us,us
2020-11-17T13:12:51.222Z,7.7441,93.9314,51.17,4.7,mb,,142,3.901,0.54,us,us6000cqs5,2021-01-27T17:28:28.040Z,"255 km NW of Sabang, Indonesia",earthquake,9.3,8,0.11,25,reviewed,us,us
2020-11-14T08:50:26.186Z,23.6092,94.6188,103.66,5,mww,,37,0.682,0.89,us,us7000cevs,2021-01-27T17:29:13.040Z,"22 km E of Mawlaik, Myanmar",earthquake,6.9,6.7,0.086,13,reviewed,us,us
2020-11-14T02:56:55.620Z,30.3659,67.435,12.04,5.5,mww,,41,4.379,0.96,us,us7000cet5,2022-03-10T05:47:38.086Z,"16 km SSW of Alik Ghund, Pakistan",earthquake,8.5,3.5,0.08,15,reviewed,us,us
2020-11-13T18:33:07.130Z,5.7913,95.5619,10,5.1,mww,,43,1.487,1.1,us,us7000cekv,2021-01-27T17:29:05.040Z,"29 km ESE of Sabang, Indonesia",earthquake,7.2,1.8,0.075,17,reviewed,us,us
2020-11-10T04:45:39.687Z,22.7939,94.4538,104.48,4.5,mb,,135,0.803,0.55,us,us7000ceh0,2021-01-23T22:25:46.040Z,"80 km E of Falam, Myanmar",earthquake,5.8,3.5,0.15,13,reviewed,us,us
2020-11-07T06:19:11.529Z,13.9453,92.9836,10,4.5,mb,,77,2.287,0.69,us,us7000cdfr,2021-01-23T22:25:44.040Z,"250 km N of Bamboo Flat, India",earthquake,8.7,1.9,0.118,21,reviewed,us,us
2020-11-06T22:59:17.399Z,33.5339,75.7388,10,4.6,mb,,57,2.065,0.9,us,us7000cbmi,2021-01-23T22:25:32.040Z,"24 km N of Kishtw?r, India",earthquake,4.3,1.8,0.108,26,reviewed,us,us
2020-11-02T19:43:17.105Z,25.7773,91.1728,10,4.5,mb,,60,0.651,0.68,us,us7000c9e3,2021-04-28T03:02:11.407Z,"30 km NNW of Nongstoin, India",earthquake,5.4,1.8,0.078,48,reviewed,us,us
2020-10-31T16:59:40.590Z,34.1948,78.1585,10,4.5,mb,,129,4.101,1.05,us,us7000c8na,2021-01-18T23:01:53.040Z,"53 km E of Leh, India",earthquake,7,1.9,0.113,23,reviewed,us,us
2020-10-30T15:51:35.624Z,36.4625,71.1738,204.36,4.5,mb,,75,2.588,1.05,us,us7000c80k,2021-01-18T23:01:48.040Z,"40 km SW of Ashk?sham, Afghanistan",earthquake,9.3,11,0.191,8,reviewed,us,us
2020-10-21T13:12:37.754Z,33.384,90.2627,10,4.8,mb,,53,3.743,0.54,us,us6000camh,2021-01-09T20:05:16.040Z,"270 km NW of Nagqu, China",earthquake,9.3,1.8,0.047,142,reviewed,us,us
2020-10-21T12:02:13.127Z,36.1095,70.6688,104.03,4.5,mb,,43,2.053,0.68,us,us6000calq,2021-01-09T20:05:16.040Z,"79 km NNW of P?r?n, Afghanistan",earthquake,6.8,7.3,0.07,61,reviewed,us,us
2020-10-15T04:59:52.829Z,3.9446,95.8698,48.83,4.9,mww,,52,1.667,0.65,us,us6000c8fj,2020-12-29T23:07:22.040Z,"36 km SW of Meulaboh, Indonesia",earthquake,7.7,5.3,0.098,10,reviewed,us,us
2020-10-13T01:36:21.205Z,23.1644,94.1126,71.72,4.5,mb,,85,0.702,0.45,us,us6000c8t9,2020-12-19T17:22:55.040Z,"52 km ENE of Falam, Myanmar",earthquake,3.3,7.3,0.136,16,reviewed,us,us
2020-10-11T13:36:34.605Z,36.1993,70.9932,112.42,4.5,mb,,60,2.297,0.87,us,us6000c7jn,2022-08-09T00:52:29.820Z,"72 km SW of Ashk?sham, Afghanistan",earthquake,6.2,6.3,0.054,99,reviewed,us,us
2020-10-10T20:22:27.940Z,4.7367,95.6557,89.03,4.5,mb,,130,1.376,0.88,us,us6000c7di,2020-12-19T17:22:44.040Z,"79 km SSW of Sigli, Indonesia",earthquake,7.1,6.3,0.066,67,reviewed,us,us
2020-10-10T17:38:00.765Z,24.6661,93.4997,53,5.5,mww,,22,0.849,0.65,us,us6000c7ce,2020-12-19T17:22:44.040Z,"33 km WNW of Moir?ng, India",earthquake,4.5,1.9,0.083,14,reviewed,us,us
2020-10-06T22:02:54.378Z,25.643,94.7776,61.51,4.6,mb,,54,1.472,0.84,us,us6000c688,2020-12-12T22:28:43.040Z,"27 km E of Phek, India",earthquake,3.7,6.3,0.062,78,reviewed,us,us
2020-10-06T06:13:39.363Z,34.0992,79.1272,10,4.7,mb,,82,4.894,0.55,us,us6000c5zr,2020-12-12T22:28:41.040Z,"142 km E of Leh, India",earthquake,7.2,1.8,0.07,64,reviewed,us,us
2020-10-05T23:43:20.846Z,34.1788,79.2141,10,5,mww,,21,4.971,0.62,us,us6000c5y3,2020-12-12T22:28:41.040Z,"150 km E of Leh, India",earthquake,6.3,1.7,0.086,13,reviewed,us,us
2020-10-03T17:15:18.840Z,36.4226,71.1322,110.24,4.5,mb,,78,2.536,1.28,us,us6000c6r0,2020-12-12T22:28:47.040Z,"46 km SW of Ashk?sham, Afghanistan",earthquake,7.2,8.5,0.121,21,reviewed,us,us
2020-09-28T05:12:34.992Z,33.229,75.8586,10,4.6,mb,,80,2.206,0.71,us,us6000c222,2022-08-09T00:36:55.725Z,"12 km SE of Kishtw?r, India",earthquake,6.4,1.6,0.093,35,reviewed,us,us
2020-09-27T19:54:50.832Z,36.2641,71.0706,109.92,4.7,mb,,76,2.387,0.76,us,us6000c1zd,2022-08-09T00:35:40.209Z,"62 km SW of Ashk?sham, Afghanistan",earthquake,7.5,8.2,0.098,32,reviewed,us,us
2020-09-27T17:27:42.182Z,34.1448,78.1519,10,5,mww,,98,4.091,1.35,us,us6000c1yn,2020-12-05T21:03:02.040Z,"52 km E of Leh, India",earthquake,7.2,1.9,0.093,11,reviewed,us,us
2020-09-26T06:32:00.651Z,34.7214,74.4055,10,4.6,mb,,74,1.424,0.74,us,us6000c1ja,2022-08-09T00:33:15.577Z,"40 km NNW of Bandipura, India",earthquake,6.3,1.9,0.087,44,reviewed,us,us
2020-09-26T04:04:46.848Z,35.9861,69.6564,112.61,4.5,mb,,65,1.526,1.17,us,us6000c1hq,2022-08-09T00:32:39.493Z,"47 km E of Nahr?n, Afghanistan",earthquake,6.5,7.2,0.069,62,reviewed,us,us
2020-09-25T10:57:13.221Z,34.2487,78.2058,10,5.3,mww,,38,4.146,0.61,us,us6000c13w,2020-12-05T21:02:58.040Z,"58 km E of Leh, India",earthquake,6.4,1.8,0.073,18,reviewed,us,us
2020-09-20T01:59:05.610Z,22.9861,93.7677,53.56,5.1,mb,,38,0.375,0.81,us,us7000bqcm,2020-11-28T21:31:56.040Z,"12 km NE of Falam, Myanmar",earthquake,4.8,4.1,0.039,208,reviewed,us,us
2020-09-18T10:15:20.553Z,5.2039,94.7511,76.44,4.5,mb,,86,2.187,0.82,us,us6000c046,2020-11-28T21:31:51.040Z,"74 km WSW of Banda Aceh, Indonesia",earthquake,5,6.9,0.093,34,reviewed,us,us
2020-09-18T08:37:46.300Z,36.2659,70.0553,166.78,4.5,mb,,128,1.909,0.83,us,us7000bpqu,2022-08-09T00:24:37.948Z,"38 km SSE of Farkh?r, Afghanistan",earthquake,10.4,10.9,0.163,11,reviewed,us,us
